Date,Hour,Minute,Segment,Avg_total_toll
2021-06-23,1,50,3460 - Hesperian/238 NB,
2021-06-23,1,55,3420 - Auto Mall NB,
2021-06-23,1,55,3430 - Mowry NB,
2021-06-23,1,55,3440 - Decoto/84 NB,
2021-06-23,1,55,3450 - Whipple NB,
2021-06-23,1,55,3460 - Hesperian/238 NB,
2021-06-23,2,0,3420 - Auto Mall NB,
2021-06-23,2,0,3430 - Mowry NB,
2021-06-23,2,0,3440 - Decoto/84 NB,
2021-06-23,2,0,3450 - Whipple NB,
2021-06-23,2,0,3460 - Hesperian/238 NB,
2021-06-23,2,5,3420 - Auto Mall NB,
2021-06-23,2,5,3430 - Mowry NB,
2021-06-23,2,5,3440 - Decoto/84 NB,
2021-06-23,2,5,3450 - Whipple NB,
2021-06-23,2,5,3460 - Hesperian/238 NB,
2021-06-23,2,10,3420 - Auto Mall NB,
2021-06-23,2,10,3430 - Mowry NB,
2021-06-23,2,10,3440 - Decoto/84 NB,
2021-06-23,2,10,3450 - Whipple NB,
2021-06-23,2,10,3460 - Hesperian/238 NB,
2021-06-23,2,15,3420 - Auto Mall NB,
2021-06-23,2,15,3430 - Mowry NB,
2021-06-23,2,15,3440 - Decoto/84 NB,
2021-06-23,2,15,3450 - Whipple NB,
2021-06-23,2,15,3460 - Hesperian/238 NB,
2021-06-23,2,20,3420 - Auto Mall NB,
2021-06-23,2,20,3430 - Mowry NB,
2021-06-23,2,20,3440 - Decoto/84 NB,
2021-06-23,2,20,3450 - Whipple NB,
2021-06-23,2,20,3460 - Hesperian/238 NB,
2021-06-23,2,25,3420 - Auto Mall NB,
2021-06-23,2,25,3430 - Mowry NB,
2021-06-23,2,25,3440 - Decoto/84 NB,
2021-06-23,2,25,3450 - Whipple NB,
2021-06-23,2,25,3460 - Hesperian/238 NB,
2021-06-23,2,30,3420 - Auto Mall NB,
2021-06-23,2,30,3430 - Mowry NB,
2021-06-23,2,30,3440 - Decoto/84 NB,
2021-06-23,2,30,3450 - Whipple NB,
2021-06-23,2,30,3460 - Hesperian/238 NB,
2021-06-23,2,35,3420 - Auto Mall NB,
2021-06-23,2,35,3430 - Mowry NB,
2021-06-23,2,35,3440 - Decoto/84 NB,
2021-06-23,2,35,3450 - Whipple NB,
2021-06-23,2,35,3460 - Hesperian/238 NB,
2021-06-23,2,40,3420 - Auto Mall NB,
2021-06-23,2,40,3430 - Mowry NB,
2021-06-23,2,40,3440 - Decoto/84 NB,
2021-06-23,2,40,3450 - Whipple NB,
2021-06-23,2,40,3460 - Hesperian/238 NB,
2021-06-23,2,45,3420 - Auto Mall NB,
2021-06-23,2,45,3430 - Mowry NB,
2021-06-23,2,45,3440 - Decoto/84 NB,
2021-06-23,2,45,3450 - Whipple NB,
2021-06-23,2,45,3460 - Hesperian/238 NB,
2021-06-23,2,50,3420 - Auto Mall NB,
2021-06-23,2,50,3430 - Mowry NB,
2021-06-23,2,50,3440 - Decoto/84 NB,
2021-06-23,2,50,3450 - Whipple NB,
2021-06-23,2,50,3460 - Hesperian/238 NB,
2021-06-23,2,55,3420 - Auto Mall NB,
2021-06-23,2,55,3430 - Mowry NB,
2021-06-23,2,55,3440 - Decoto/84 NB,
2021-06-23,2,55,3450 - Whipple NB,
2021-06-23,2,55,3460 - Hesperian/238 NB,
2021-06-23,3,0,3420 - Auto Mall NB,
2021-06-23,3,0,3430 - Mowry NB,
2021-06-23,3,0,3440 - Decoto/84 NB,
2021-06-23,3,0,3450 - Whipple NB,
2021-06-23,3,0,3460 - Hesperian/238 NB,
2021-06-23,3,5,3420 - Auto Mall NB,
2021-06-23,3,5,3430 - Mowry NB,
2021-06-23,3,5,3440 - Decoto/84 NB,
2021-06-23,3,5,3450 - Whipple NB,
2021-06-23,3,5,3460 - Hesperian/238 NB,
2021-06-23,3,10,3420 - Auto Mall NB,
2021-06-23,3,10,3430 - Mowry NB,
2021-06-23,3,10,3440 - Decoto/84 NB,
2021-06-23,3,10,3450 - Whipple NB,
2021-06-23,3,10,3460 - Hesperian/238 NB,
2021-06-23,3,15,3420 - Auto Mall NB,
2021-06-23,3,15,3430 - Mowry NB,
2021-06-23,3,15,3440 - Decoto/84 NB,
2021-06-23,3,15,3450 - Whipple NB,
2021-06-23,3,15,3460 - Hesperian/238 NB,
2021-06-23,3,20,3420 - Auto Mall NB,
2021-06-23,3,20,3430 - Mowry NB,
2021-06-23,3,20,3440 - Decoto/84 NB,
2021-06-23,3,20,3450 - Whipple NB,
2021-06-23,3,20,3460 - Hesperian/238 NB,
2021-06-23,3,25,3420 - Auto Mall NB,
2021-06-23,3,25,3430 - Mowry NB,
2021-06-23,3,25,3440 - Decoto/84 NB,
2021-06-23,3,25,3450 - Whipple NB,
2021-06-23,3,25,3460 - Hesperian/238 NB,
2021-06-23,3,30,3420 - Auto Mall NB,
2021-06-23,3,30,3430 - Mowry NB,
2021-06-23,3,30,3440 - Decoto/84 NB,
2021-06-23,3,30,3450 - Whipple NB,
2021-06-23,3,30,3460 - Hesperian/238 NB,
2021-06-23,3,35,3420 - Auto Mall NB,
2021-06-23,3,35,3430 - Mowry NB,
2021-06-23,3,35,3440 - Decoto/84 NB,
2021-06-23,3,35,3450 - Whipple NB,
2021-06-23,3,35,3460 - Hesperian/238 NB,
2021-06-23,3,40,3420 - Auto Mall NB,
2021-06-23,3,40,3430 - Mowry NB,
2021-06-23,3,40,3440 - Decoto/84 NB,
2021-06-23,3,40,3450 - Whipple NB,
2021-06-23,3,40,3460 - Hesperian/238 NB,
2021-06-23,3,45,3420 - Auto Mall NB,
2021-06-23,3,45,3430 - Mowry NB,
2021-06-23,3,45,3440 - Decoto/84 NB,
2021-06-23,3,45,3450 - Whipple NB,
2021-06-23,3,45,3460 - Hesperian/238 NB,
2021-06-23,3,50,3420 - Auto Mall NB,
2021-06-23,3,50,3430 - Mowry NB,
2021-06-23,3,50,3440 - Decoto/84 NB,
2021-06-23,3,50,3450 - Whipple NB,
2021-06-23,3,50,3460 - Hesperian/238 NB,
2021-06-23,3,55,3420 - Auto Mall NB,
2021-06-23,3,55,3430 - Mowry NB,
2021-06-23,3,55,3440 - Decoto/84 NB,
2021-06-23,3,55,3450 - Whipple NB,
2021-06-23,3,55,3460 - Hesperian/238 NB,
2021-06-23,4,0,3420 - Auto Mall NB,
2021-06-23,4,0,3430 - Mowry NB,
2021-06-23,4,0,3440 - Decoto/84 NB,
2021-06-23,4,0,3450 - Whipple NB,
2021-06-23,4,0,3460 - Hesperian/238 NB,
2021-06-23,4,5,3420 - Auto Mall NB,
2021-06-23,4,5,3430 - Mowry NB,
2021-06-23,4,5,3440 - Decoto/84 NB,
2021-06-23,4,5,3450 - Whipple NB,
2021-06-23,4,5,3460 - Hesperian/238 NB,
2021-06-23,4,10,3420 - Auto Mall NB,
2021-06-23,4,10,3430 - Mowry NB,
2021-06-23,4,10,3440 - Decoto/84 NB,
2021-06-23,4,10,3450 - Whipple NB,
2021-06-23,4,10,3460 - Hesperian/238 NB,
2021-06-23,4,15,3420 - Auto Mall NB,
2021-06-23,4,15,3430 - Mowry NB,
2021-06-23,4,15,3440 - Decoto/84 NB,
2021-06-23,4,15,3450 - Whipple NB,
2021-06-23,4,15,3460 - Hesperian/238 NB,
2021-06-23,4,20,3420 - Auto Mall NB,
2021-06-23,4,20,3430 - Mowry NB,
2021-06-23,4,20,3440 - Decoto/84 NB,
2021-06-23,4,20,3450 - Whipple NB,
2021-06-23,4,20,3460 - Hesperian/238 NB,
2021-06-23,4,25,3420 - Auto Mall NB,
2021-06-23,4,25,3430 - Mowry NB,
2021-06-23,4,25,3440 - Decoto/84 NB,
2021-06-23,4,25,3450 - Whipple NB,
2021-06-23,4,25,3460 - Hesperian/238 NB,
2021-06-23,4,30,3420 - Auto Mall NB,
2021-06-23,4,30,3430 - Mowry NB,
2021-06-23,4,30,3440 - Decoto/84 NB,
2021-06-23,4,30,3450 - Whipple NB,
2021-06-23,4,30,3460 - Hesperian/238 NB,
2021-06-23,4,35,3420 - Auto Mall NB,
2021-06-23,4,35,3430 - Mowry NB,
2021-06-23,4,35,3440 - Decoto/84 NB,
2021-06-23,4,35,3450 - Whipple NB,
2021-06-23,4,35,3460 - Hesperian/238 NB,
2021-06-23,4,40,3420 - Auto Mall NB,
2021-06-23,4,40,3430 - Mowry NB,
2021-06-23,4,40,3440 - Decoto/84 NB,
2021-06-23,4,40,3450 - Whipple NB,
2021-06-23,4,40,3460 - Hesperian/238 NB,
2021-06-23,4,45,3420 - Auto Mall NB,
2021-06-23,4,45,3430 - Mowry NB,
2021-06-23,4,45,3440 - Decoto/84 NB,
2021-06-23,4,45,3450 - Whipple NB,
2021-06-23,4,45,3460 - Hesperian/238 NB,
2021-06-23,4,50,3420 - Auto Mall NB,
2021-06-23,4,50,3430 - Mowry NB,
2021-06-23,4,50,3440 - Decoto/84 NB,
2021-06-23,4,50,3450 - Whipple NB,
2021-06-23,4,50,3460 - Hesperian/238 NB,
2021-06-23,4,55,3420 - Auto Mall NB,
2021-06-23,4,55,3430 - Mowry NB,
2021-06-23,4,55,3440 - Decoto/84 NB,
2021-06-23,4,55,3450 - Whipple NB,
2021-06-23,4,55,3460 - Hesperian/238 NB,
2021-06-23,5,0,3420 - Auto Mall NB,0.5
2021-06-23,5,0,3430 - Mowry NB,0.75
2021-06-23,5,0,3440 - Decoto/84 NB,0.5
2021-06-23,5,0,3450 - Whipple NB,0.5
2021-06-23,5,0,3460 - Hesperian/238 NB,0.75
2021-06-23,5,5,3420 - Auto Mall NB,0.5
2021-06-23,5,5,3430 - Mowry NB,0.75
2021-06-23,5,5,3440 - Decoto/84 NB,0.5
2021-06-23,5,5,3450 - Whipple NB,0.5
2021-06-23,5,5,3460 - Hesperian/238 NB,0.75
2021-06-23,5,10,3420 - Auto Mall NB,0.5
2021-06-23,5,10,3430 - Mowry NB,0.5
2021-06-23,5,10,3440 - Decoto/84 NB,0.5
2021-06-23,5,10,3450 - Whipple NB,0.5
2021-06-23,5,10,3460 - Hesperian/238 NB,0.75
2021-06-23,5,15,3420 - Auto Mall NB,0.5
2021-06-23,5,15,3430 - Mowry NB,0.5
2021-06-23,5,15,3440 - Decoto/84 NB,0.5
2021-06-23,5,15,3450 - Whipple NB,0.5
2021-06-23,5,15,3460 - Hesperian/238 NB,0.75
2021-06-23,5,20,3420 - Auto Mall NB,0.5
2021-06-23,5,20,3430 - Mowry NB,0.75
2021-06-23,5,20,3440 - Decoto/84 NB,0.5
2021-06-23,5,20,3450 - Whipple NB,0.5
2021-06-23,5,20,3460 - Hesperian/238 NB,0.75
2021-06-23,5,25,3420 - Auto Mall NB,0.5
2021-06-23,5,25,3430 - Mowry NB,0.75
2021-06-23,5,25,3440 - Decoto/84 NB,0.5
2021-06-23,5,25,3450 - Whipple NB,0.5
2021-06-23,5,25,3460 - Hesperian/238 NB,0.75
2021-06-23,5,30,3420 - Auto Mall NB,0.5
2021-06-23,5,30,3430 - Mowry NB,0.75
2021-06-23,5,30,3440 - Decoto/84 NB,0.5
2021-06-23,5,30,3450 - Whipple NB,0.5
2021-06-23,5,30,3460 - Hesperian/238 NB,0.75
2021-06-23,5,35,3420 - Auto Mall NB,0.5
2021-06-23,5,35,3430 - Mowry NB,0.75
2021-06-23,5,35,3440 - Decoto/84 NB,0.5
2021-06-23,5,35,3450 - Whipple NB,0.5
2021-06-23,5,35,3460 - Hesperian/238 NB,0.75
2021-06-23,5,40,3420 - Auto Mall NB,0.5
2021-06-23,5,40,3430 - Mowry NB,0.75
2021-06-23,5,40,3440 - Decoto/84 NB,0.5
2021-06-23,5,40,3450 - Whipple NB,0.5
2021-06-23,5,40,3460 - Hesperian/238 NB,0.75
2021-06-23,5,45,3420 - Auto Mall NB,0.5
2021-06-23,5,45,3430 - Mowry NB,0.75
2021-06-23,5,45,3440 - Decoto/84 NB,0.75
2021-06-23,5,45,3450 - Whipple NB,0.5
2021-06-23,5,45,3460 - Hesperian/238 NB,0.75
2021-06-23,5,50,3420 - Auto Mall NB,0.5
2021-06-23,5,50,3430 - Mowry NB,0.75
2021-06-23,5,50,3440 - Decoto/84 NB,0.75
2021-06-23,5,50,3450 - Whipple NB,0.5
2021-06-23,5,50,3460 - Hesperian/238 NB,0.75
2021-06-23,5,55,3420 - Auto Mall NB,0.5
2021-06-23,5,55,3430 - Mowry NB,0.75
2021-06-23,5,55,3440 - Decoto/84 NB,0.5
2021-06-23,5,55,3450 - Whipple NB,0.5
2021-06-23,5,55,3460 - Hesperian/238 NB,0.75
2021-06-23,6,0,3420 - Auto Mall NB,0.5
2021-06-23,6,0,3430 - Mowry NB,0.75
2021-06-23,6,0,3440 - Decoto/84 NB,0.5
2021-06-23,6,0,3450 - Whipple NB,0.5
2021-06-23,6,0,3460 - Hesperian/238 NB,0.75
2021-06-23,6,5,3420 - Auto Mall NB,0.5
2021-06-23,6,5,3430 - Mowry NB,0.75
2021-06-23,6,5,3440 - Decoto/84 NB,0.5
2021-06-23,6,5,3450 - Whipple NB,0.5
2021-06-23,6,5,3460 - Hesperian/238 NB,0.75
2021-06-23,6,10,3420 - Auto Mall NB,0.5
2021-06-23,6,10,3430 - Mowry NB,0.75
2021-06-23,6,10,3440 - Decoto/84 NB,0.5
2021-06-23,6,10,3450 - Whipple NB,0.5
2021-06-23,6,10,3460 - Hesperian/238 NB,0.75
2021-06-23,6,15,3420 - Auto Mall NB,0.5
2021-06-23,6,15,3430 - Mowry NB,0.75
2021-06-23,6,15,3440 - Decoto/84 NB,0.5
2021-06-23,6,15,3450 - Whipple NB,0.5
2021-06-23,6,15,3460 - Hesperian/238 NB,0.75
2021-06-23,6,20,3420 - Auto Mall NB,0.5
2021-06-23,6,20,3430 - Mowry NB,0.75
2021-06-23,6,20,3440 - Decoto/84 NB,0.75
2021-06-23,6,20,3450 - Whipple NB,0.5
2021-06-23,6,20,3460 - Hesperian/238 NB,0.75
2021-06-23,6,25,3420 - Auto Mall NB,0.5
2021-06-23,6,25,3430 - Mowry NB,0.75
2021-06-23,6,25,3440 - Decoto/84 NB,0.75
2021-06-23,6,25,3450 - Whipple NB,0.5
2021-06-23,6,25,3460 - Hesperian/238 NB,0.75
2021-06-23,6,30,3420 - Auto Mall NB,0.5
2021-06-23,6,30,3430 - Mowry NB,0.75
2021-06-23,6,30,3440 - Decoto/84 NB,0.75
2021-06-23,6,30,3450 - Whipple NB,0.75
2021-06-23,6,30,3460 - Hesperian/238 NB,1.0
2021-06-23,6,35,3420 - Auto Mall NB,0.5
2021-06-23,6,35,3430 - Mowry NB,0.75
2021-06-23,6,35,3440 - Decoto/84 NB,0.75
2021-06-23,6,35,3450 - Whipple NB,0.5
2021-06-23,6,35,3460 - Hesperian/238 NB,1.0
2021-06-23,6,40,3420 - Auto Mall NB,0.5
2021-06-23,6,40,3430 - Mowry NB,0.75
2021-06-23,6,40,3440 - Decoto/84 NB,0.75
2021-06-23,6,40,3450 - Whipple NB,0.75
2021-06-23,6,40,3460 - Hesperian/238 NB,1.25
2021-06-23,6,45,3420 - Auto Mall NB,0.5
2021-06-23,6,45,3430 - Mowry NB,1.0
2021-06-23,6,45,3440 - Decoto/84 NB,0.75
2021-06-23,6,45,3450 - Whipple NB,0.75
2021-06-23,6,45,3460 - Hesperian/238 NB,1.25
2021-06-23,6,50,3420 - Auto Mall NB,0.5
2021-06-23,6,50,3430 - Mowry NB,0.75
2021-06-23,6,50,3440 - Decoto/84 NB,0.75
2021-06-23,6,50,3450 - Whipple NB,0.75
2021-06-23,6,50,3460 - Hesperian/238 NB,1.25
2021-06-23,6,55,3420 - Auto Mall NB,0.5
2021-06-23,6,55,3430 - Mowry NB,0.75
2021-06-23,6,55,3440 - Decoto/84 NB,0.75
2021-06-23,6,55,3450 - Whipple NB,0.75
2021-06-23,6,55,3460 - Hesperian/238 NB,1.0
2021-06-23,7,0,3420 - Auto Mall NB,0.5
2021-06-23,7,0,3430 - Mowry NB,0.75
2021-06-23,7,0,3440 - Decoto/84 NB,0.75
2021-06-23,7,0,3450 - Whipple NB,0.75
2021-06-23,7,0,3460 - Hesperian/238 NB,1.0
2021-06-23,7,5,3420 - Auto Mall NB,0.5
2021-06-23,7,5,3430 - Mowry NB,0.75
2021-06-23,7,5,3440 - Decoto/84 NB,0.75
2021-06-23,7,5,3450 - Whipple NB,0.5
2021-06-23,7,5,3460 - Hesperian/238 NB,1.0
2021-06-23,7,10,3420 - Auto Mall NB,0.5
2021-06-23,7,10,3430 - Mowry NB,0.75
2021-06-23,7,10,3440 - Decoto/84 NB,0.5
2021-06-23,7,10,3450 - Whipple NB,0.5
2021-06-23,7,10,3460 - Hesperian/238 NB,1.0
2021-06-23,7,15,3420 - Auto Mall NB,0.5
2021-06-23,7,15,3430 - Mowry NB,0.75
2021-06-23,7,15,3440 - Decoto/84 NB,0.75
2021-06-23,7,15,3450 - Whipple NB,0.5
2021-06-23,7,15,3460 - Hesperian/238 NB,1.0
2021-06-23,7,20,3420 - Auto Mall NB,0.5
2021-06-23,7,20,3430 - Mowry NB,0.75
2021-06-23,7,20,3440 - Decoto/84 NB,0.75
2021-06-23,7,20,3450 - Whipple NB,0.5
2021-06-23,7,20,3460 - Hesperian/238 NB,1.0
2021-06-23,7,25,3420 - Auto Mall NB,0.5
2021-06-23,7,25,3430 - Mowry NB,0.75
2021-06-23,7,25,3440 - Decoto/84 NB,0.75
2021-06-23,7,25,3450 - Whipple NB,0.5
2021-06-23,7,25,3460 - Hesperian/238 NB,1.0
2021-06-23,7,30,3420 - Auto Mall NB,0.5
2021-06-23,7,30,3430 - Mowry NB,0.75
2021-06-23,7,30,3440 - Decoto/84 NB,0.75
2021-06-23,7,30,3450 - Whipple NB,0.75
2021-06-23,7,30,3460 - Hesperian/238 NB,1.25
2021-06-23,7,35,3420 - Auto Mall NB,0.5
2021-06-23,7,35,3430 - Mowry NB,0.75
2021-06-23,7,35,3440 - Decoto/84 NB,0.75
2021-06-23,7,35,3450 - Whipple NB,0.5
2021-06-23,7,35,3460 - Hesperian/238 NB,1.0
2021-06-23,7,40,3420 - Auto Mall NB,0.5
2021-06-23,7,40,3430 - Mowry NB,0.75
2021-06-23,7,40,3440 - Decoto/84 NB,0.5
2021-06-23,7,40,3450 - Whipple NB,0.5
2021-06-23,7,40,3460 - Hesperian/238 NB,1.25
2021-06-23,7,45,3420 - Auto Mall NB,0.5
2021-06-23,7,45,3430 - Mowry NB,0.75
2021-06-23,7,45,3440 - Decoto/84 NB,0.75
2021-06-23,7,45,3450 - Whipple NB,0.5
2021-06-23,7,45,3460 - Hesperian/238 NB,1.25
2021-06-23,7,50,3420 - Auto Mall NB,0.5
2021-06-23,7,50,3430 - Mowry NB,0.75
2021-06-23,7,50,3440 - Decoto/84 NB,0.75
2021-06-23,7,50,3450 - Whipple NB,0.75
2021-06-23,7,50,3460 - Hesperian/238 NB,2.0
2021-06-23,7,55,3420 - Auto Mall NB,0.5
2021-06-23,7,55,3430 - Mowry NB,1.0
2021-06-23,7,55,3440 - Decoto/84 NB,0.75
2021-06-23,7,55,3450 - Whipple NB,0.75
2021-06-23,7,55,3460 - Hesperian/238 NB,1.75
2021-06-23,8,0,3420 - Auto Mall NB,0.5
2021-06-23,8,0,3430 - Mowry NB,0.75
2021-06-23,8,0,3440 - Decoto/84 NB,0.75
2021-06-23,8,0,3450 - Whipple NB,0.75
2021-06-23,8,0,3460 - Hesperian/238 NB,2.25
2021-06-23,8,5,3420 - Auto Mall NB,0.5
2021-06-23,8,5,3430 - Mowry NB,0.75
2021-06-23,8,5,3440 - Decoto/84 NB,0.75
2021-06-23,8,5,3450 - Whipple NB,0.75
2021-06-23,8,5,3460 - Hesperian/238 NB,1.75
2021-06-23,8,10,3420 - Auto Mall NB,0.5
2021-06-23,8,10,3430 - Mowry NB,0.75
2021-06-23,8,10,3440 - Decoto/84 NB,0.75
2021-06-23,8,10,3450 - Whipple NB,0.5
2021-06-23,8,10,3460 - Hesperian/238 NB,1.5
2021-06-23,8,15,3420 - Auto Mall NB,0.5
2021-06-23,8,15,3430 - Mowry NB,0.75
2021-06-23,8,15,3440 - Decoto/84 NB,0.75
2021-06-23,8,15,3450 - Whipple NB,0.5
2021-06-23,8,15,3460 - Hesperian/238 NB,1.25
2021-06-23,8,20,3420 - Auto Mall NB,0.5
2021-06-23,8,20,3430 - Mowry NB,0.75
2021-06-23,8,20,3440 - Decoto/84 NB,0.75
2021-06-23,8,20,3450 - Whipple NB,0.75
2021-06-23,8,20,3460 - Hesperian/238 NB,1.75
2021-06-23,8,25,3420 - Auto Mall NB,0.5
2021-06-23,8,25,3430 - Mowry NB,0.75
2021-06-23,8,25,3440 - Decoto/84 NB,0.5
2021-06-23,8,25,3450 - Whipple NB,0.5
2021-06-23,8,25,3460 - Hesperian/238 NB,1.5
2021-06-23,8,30,3420 - Auto Mall NB,0.5
2021-06-23,8,30,3430 - Mowry NB,0.75
2021-06-23,8,30,3440 - Decoto/84 NB,0.75
2021-06-23,8,30,3450 - Whipple NB,0.5
2021-06-23,8,30,3460 - Hesperian/238 NB,1.25
2021-06-23,8,35,3420 - Auto Mall NB,0.5
2021-06-23,8,35,3430 - Mowry NB,0.75
2021-06-23,8,35,3440 - Decoto/84 NB,0.75
2021-06-23,8,35,3450 - Whipple NB,0.75
2021-06-23,8,35,3460 - Hesperian/238 NB,1.0
2021-06-23,8,40,3420 - Auto Mall NB,0.5
2021-06-23,8,40,3430 - Mowry NB,0.75
2021-06-23,8,40,3440 - Decoto/84 NB,0.75
2021-06-23,8,40,3450 - Whipple NB,0.5
2021-06-23,8,40,3460 - Hesperian/238 NB,1.25
2021-06-23,8,45,3420 - Auto Mall NB,0.5
2021-06-23,8,45,3430 - Mowry NB,0.75
2021-06-23,8,45,3440 - Decoto/84 NB,0.75
2021-06-23,8,45,3450 - Whipple NB,0.75
2021-06-23,8,45,3460 - Hesperian/238 NB,1.25
2021-06-23,8,50,3420 - Auto Mall NB,0.5
2021-06-23,8,50,3430 - Mowry NB,0.75
2021-06-23,8,50,3440 - Decoto/84 NB,0.75
2021-06-23,8,50,3450 - Whipple NB,0.5
2021-06-23,8,50,3460 - Hesperian/238 NB,1.5
2021-06-23,8,55,3420 - Auto Mall NB,0.5
2021-06-23,8,55,3430 - Mowry NB,0.75
2021-06-23,8,55,3440 - Decoto/84 NB,0.5
2021-06-23,8,55,3450 - Whipple NB,0.5
2021-06-23,8,55,3460 - Hesperian/238 NB,1.5
2021-06-23,9,0,3420 - Auto Mall NB,0.5
2021-06-23,9,0,3430 - Mowry NB,0.75
2021-06-23,9,0,3440 - Decoto/84 NB,0.75
2021-06-23,9,0,3450 - Whipple NB,0.5
2021-06-23,9,0,3460 - Hesperian/238 NB,1.25
2021-06-23,9,5,3420 - Auto Mall NB,0.5
2021-06-23,9,5,3430 - Mowry NB,0.75
2021-06-23,9,5,3440 - Decoto/84 NB,0.75
2021-06-23,9,5,3450 - Whipple NB,0.5
2021-06-23,9,5,3460 - Hesperian/238 NB,1.25
2021-06-23,9,10,3420 - Auto Mall NB,0.5
2021-06-23,9,10,3430 - Mowry NB,0.75
2021-06-23,9,10,3440 - Decoto/84 NB,0.5
2021-06-23,9,10,3450 - Whipple NB,0.5
2021-06-23,9,10,3460 - Hesperian/238 NB,1.0
2021-06-23,9,15,3420 - Auto Mall NB,0.5
2021-06-23,9,15,3430 - Mowry NB,0.75
2021-06-23,9,15,3440 - Decoto/84 NB,0.75
2021-06-23,9,15,3450 - Whipple NB,0.5
2021-06-23,9,15,3460 - Hesperian/238 NB,1.0
2021-06-23,9,20,3420 - Auto Mall NB,0.5
2021-06-23,9,20,3430 - Mowry NB,0.75
2021-06-23,9,20,3440 - Decoto/84 NB,0.75
2021-06-23,9,20,3450 - Whipple NB,0.5
2021-06-23,9,20,3460 - Hesperian/238 NB,2.0
2021-06-23,9,25,3420 - Auto Mall NB,0.5
2021-06-23,9,25,3430 - Mowry NB,0.75
2021-06-23,9,25,3440 - Decoto/84 NB,0.75
2021-06-23,9,25,3450 - Whipple NB,0.5
2021-06-23,9,25,3460 - Hesperian/238 NB,1.25
2021-06-23,9,30,3420 - Auto Mall NB,0.5
2021-06-23,9,30,3430 - Mowry NB,0.75
2021-06-23,9,30,3440 - Decoto/84 NB,0.75
2021-06-23,9,30,3450 - Whipple NB,0.5
2021-06-23,9,30,3460 - Hesperian/238 NB,1.25
2021-06-23,9,35,3420 - Auto Mall NB,0.5
2021-06-23,9,35,3430 - Mowry NB,0.75
2021-06-23,9,35,3440 - Decoto/84 NB,0.5
2021-06-23,9,35,3450 - Whipple NB,0.5
2021-06-23,9,35,3460 - Hesperian/238 NB,1.0
2021-06-23,9,40,3420 - Auto Mall NB,0.5
2021-06-23,9,40,3430 - Mowry NB,0.75
2021-06-23,9,40,3440 - Decoto/84 NB,0.75
2021-06-23,9,40,3450 - Whipple NB,0.5
2021-06-23,9,40,3460 - Hesperian/238 NB,1.0
2021-06-23,9,45,3420 - Auto Mall NB,0.5
2021-06-23,9,45,3430 - Mowry NB,0.75
2021-06-23,9,45,3440 - Decoto/84 NB,0.75
2021-06-23,9,45,3450 - Whipple NB,0.5
2021-06-23,9,45,3460 - Hesperian/238 NB,1.0
2021-06-23,9,50,3420 - Auto Mall NB,0.5
2021-06-23,9,50,3430 - Mowry NB,0.75
2021-06-23,9,50,3440 - Decoto/84 NB,0.75
2021-06-23,9,50,3450 - Whipple NB,0.5
2021-06-23,9,50,3460 - Hesperian/238 NB,1.0
2021-06-23,9,55,3420 - Auto Mall NB,0.5
2021-06-23,9,55,3430 - Mowry NB,0.75
2021-06-23,9,55,3440 - Decoto/84 NB,0.5
2021-06-23,9,55,3450 - Whipple NB,0.5
2021-06-23,9,55,3460 - Hesperian/238 NB,1.0
2021-06-23,10,0,3420 - Auto Mall NB,0.5
2021-06-23,10,0,3430 - Mowry NB,0.75
2021-06-23,10,0,3440 - Decoto/84 NB,0.75
2021-06-23,10,0,3450 - Whipple NB,0.5
2021-06-23,10,0,3460 - Hesperian/238 NB,1.0
2021-06-23,10,5,3420 - Auto Mall NB,0.5
2021-06-23,10,5,3430 - Mowry NB,0.75
2021-06-23,10,5,3440 - Decoto/84 NB,0.75
2021-06-23,10,5,3450 - Whipple NB,0.5
2021-06-23,10,5,3460 - Hesperian/238 NB,0.75
2021-06-23,10,10,3420 - Auto Mall NB,0.5
2021-06-23,10,10,3430 - Mowry NB,0.75
2021-06-23,10,10,3440 - Decoto/84 NB,0.75
2021-06-23,10,10,3450 - Whipple NB,0.75
2021-06-23,10,10,3460 - Hesperian/238 NB,1.0
2021-06-23,10,15,3420 - Auto Mall NB,0.5
2021-06-23,10,15,3430 - Mowry NB,0.75
2021-06-23,10,15,3440 - Decoto/84 NB,0.75
2021-06-23,10,15,3450 - Whipple NB,0.5
2021-06-23,10,15,3460 - Hesperian/238 NB,1.0
2021-06-23,10,20,3420 - Auto Mall NB,0.5
2021-06-23,10,20,3430 - Mowry NB,0.75
2021-06-23,10,20,3440 - Decoto/84 NB,0.5
2021-06-23,10,20,3450 - Whipple NB,0.5
2021-06-23,10,20,3460 - Hesperian/238 NB,1.0
2021-06-23,10,25,3420 - Auto Mall NB,0.5
2021-06-23,10,25,3430 - Mowry NB,0.75
2021-06-23,10,25,3440 - Decoto/84 NB,0.75
2021-06-23,10,25,3450 - Whipple NB,0.5
2021-06-23,10,25,3460 - Hesperian/238 NB,0.75
2021-06-23,10,30,3420 - Auto Mall NB,0.5
2021-06-23,10,30,3430 - Mowry NB,0.75
2021-06-23,10,30,3440 - Decoto/84 NB,0.75
2021-06-23,10,30,3450 - Whipple NB,0.5
2021-06-23,10,30,3460 - Hesperian/238 NB,0.75
2021-06-23,10,35,3420 - Auto Mall NB,0.5
