Date,Hour,Avg_total_toll
2021-07-06,20,
2021-07-06,21,
2021-07-06,22,
2021-07-06,23,
2021-07-07,0,
2021-07-07,1,
2021-07-07,2,
2021-07-07,3,
2021-07-07,4,
2021-07-07,5,0.75
2021-07-07,6,0.9583333333333334
2021-07-07,7,1.2291666666666667
2021-07-07,8,1.2083333333333333
2021-07-07,9,0.9166666666666666
2021-07-07,10,1.0
2021-07-07,11,1.0208333333333333
2021-07-07,12,1.5625
2021-07-07,13,3.2291666666666665
2021-07-07,14,4.645833333333333
2021-07-07,15,4.916666666666667
2021-07-07,16,4.914285714285715
2021-07-07,17,5.0
2021-07-07,18,4.791666666666667
2021-07-07,19,2.1818181818181817
2021-07-07,20,
2021-07-07,21,
2021-07-07,22,
2021-07-07,23,
2021-07-08,0,
2021-07-08,1,
2021-07-08,2,
2021-07-08,3,
2021-07-08,4,
2021-07-08,5,0.75
2021-07-08,6,0.8958333333333334
2021-07-08,7,1.1875
2021-07-08,8,1.3125
2021-07-08,9,1.1458333333333333
2021-07-08,10,3.0625
2021-07-08,11,1.3125
2021-07-08,12,2.25
2021-07-08,13,2.25
2021-07-08,14,4.5625
2021-07-08,15,5.0
2021-07-08,16,5.0
2021-07-08,17,5.0
2021-07-08,18,4.583333333333333
2021-07-08,19,1.6590909090909092
2021-07-08,20,
2021-07-08,21,
2021-07-08,22,
2021-07-08,23,
2021-07-09,0,
2021-07-09,1,
2021-07-09,2,
2021-07-09,3,
2021-07-09,4,
2021-07-09,5,0.75
2021-07-09,6,0.9166666666666666
2021-07-09,7,1.1666666666666667
2021-07-09,8,1.4166666666666667
2021-07-09,9,1.0625
2021-07-09,10,1.1666666666666667
2021-07-09,11,2.0
2021-07-09,12,3.1171875
2021-07-09,13,3.8333333333333335
2021-07-09,14,5.0
2021-07-09,15,5.0
2021-07-09,16,5.0
2021-07-09,17,5.0
2021-07-09,18,4.875
2021-07-09,19,2.6136363636363638
2021-07-09,20,
2021-07-09,21,
2021-07-09,22,
2021-07-09,23,
2021-07-10,0,
2021-07-10,1,
2021-07-10,2,
2021-07-10,3,
2021-07-10,4,
2021-07-10,5,
2021-07-10,6,
2021-07-10,7,
2021-07-10,8,
2021-07-10,9,
2021-07-10,10,
2021-07-10,11,
2021-07-10,12,
2021-07-10,13,
2021-07-10,14,
2021-07-10,15,
2021-07-10,16,
2021-07-10,17,
2021-07-10,18,
2021-07-10,19,
2021-07-10,20,
2021-07-10,21,
2021-07-10,22,
2021-07-10,23,
2021-07-11,0,
2021-07-11,1,
2021-07-11,2,
2021-07-11,3,
2021-07-11,4,
2021-07-11,5,
2021-07-11,6,
2021-07-11,7,
2021-07-11,8,
2021-07-11,9,
2021-07-11,10,
2021-07-11,11,
2021-07-11,12,
2021-07-11,13,
2021-07-11,14,
2021-07-11,15,
2021-07-11,16,
2021-07-11,17,
2021-07-11,18,
2021-07-11,19,
2021-07-11,20,
2021-07-11,21,
2021-07-11,22,
2021-07-11,23,
2021-07-12,0,
2021-07-12,1,
2021-07-12,2,
2021-07-12,3,
2021-07-12,4,
2021-07-12,5,0.75
2021-07-12,6,0.9090909090909091
2021-07-12,7,3.8214285714285716
2021-07-12,8,1.5833333333333333
2021-07-12,9,0.9375
2021-07-12,10,0.7916666666666666
2021-07-12,11,1.1458333333333333
2021-07-12,12,1.7045454545454546
2021-07-12,13,2.6041666666666665
2021-07-12,14,4.583333333333333
2021-07-12,15,4.875
2021-07-12,16,5.0
2021-07-12,17,4.916666666666667
2021-07-12,18,3.5
2021-07-12,19,1.3181818181818181
2021-07-12,20,
2021-07-12,21,
2021-07-12,22,
2021-07-12,23,
2021-07-13,0,
2021-07-13,1,
2021-07-13,2,
2021-07-13,3,
2021-07-13,4,
2021-07-13,5,0.75
2021-07-13,6,1.0
2021-07-13,7,1.2083333333333333
2021-07-13,8,1.6875
2021-07-13,9,0.95
2021-07-13,10,0.9166666666666666
2021-07-13,11,0.9166666666666666
2021-07-13,12,1.1875
2021-07-13,13,3.0277777777777777
2021-07-13,14,4.604166666666667
2021-07-13,15,5.0
2021-07-13,16,4.916666666666667
2021-07-13,17,4.791666666666667
2021-07-13,18,3.0
2021-07-13,19,1.1363636363636365
2021-07-13,20,
2021-07-13,21,
2021-07-13,22,
2021-07-13,23,
2021-07-14,0,
2021-07-14,1,
2021-07-14,2,
2021-07-14,3,
2021-07-14,4,
2021-07-14,5,0.75
2021-07-14,6,0.9583333333333334
2021-07-14,7,1.2291666666666667
2021-07-14,8,1.1666666666666667
2021-07-14,9,0.9791666666666666
2021-07-14,10,0.9791666666666666
2021-07-14,11,1.3125
2021-07-14,12,2.6041666666666665
2021-07-14,13,3.15
2021-07-14,14,4.520833333333333
2021-07-14,15,4.8125
2021-07-14,16,5.0
2021-07-14,17,5.0
2021-07-14,18,4.914285714285715
2021-07-14,19,2.3181818181818183
2021-07-14,20,
2021-07-14,21,
2021-07-14,22,
2021-07-14,23,
2021-07-15,0,
2021-07-15,1,
2021-07-15,2,
2021-07-15,3,
2021-07-15,4,
2021-07-15,5,0.7708333333333334
2021-07-15,6,0.8958333333333334
2021-07-15,7,1.2291666666666667
2021-07-15,8,1.2291666666666667
2021-07-15,9,1.1666666666666667
2021-07-15,10,1.0142857142857142
2021-07-15,11,1.0833333333333333
2021-07-15,12,2.1041666666666665
2021-07-15,13,3.6458333333333335
2021-07-15,14,5.0
2021-07-15,15,5.0
2021-07-15,16,5.0
2021-07-15,17,5.0
2021-07-15,18,5.0
2021-07-15,19,3.75
2021-07-15,20,
2021-07-15,21,
2021-07-15,22,
2021-07-15,23,
2021-07-16,0,
2021-07-16,1,
2021-07-16,2,
2021-07-16,3,
2021-07-16,4,
2021-07-16,5,0.75
2021-07-16,6,1.0833333333333333
2021-07-16,7,1.3714285714285714
2021-07-16,8,1.2083333333333333
2021-07-16,9,1.0
2021-07-16,10,1.7916666666666667
2021-07-16,11,1.75
2021-07-16,12,3.625
2021-07-16,13,4.541666666666667
2021-07-16,14,5.0
2021-07-16,15,5.0
2021-07-16,16,5.0
2021-07-16,17,5.0
2021-07-16,18,5.0
2021-07-16,19,4.2272727272727275
2021-07-16,20,
2021-07-16,21,
2021-07-16,22,
2021-07-16,23,
2021-07-17,0,
2021-07-17,1,
2021-07-17,2,
2021-07-17,3,
2021-07-17,4,
2021-07-17,5,
2021-07-17,6,
2021-07-17,7,
2021-07-17,8,
2021-07-17,9,
2021-07-17,10,
2021-07-17,11,
2021-07-17,12,
2021-07-17,13,
2021-07-17,14,
2021-07-17,15,
2021-07-17,16,
2021-07-17,17,
2021-07-17,18,
2021-07-17,19,
2021-07-17,20,
2021-07-17,21,
2021-07-17,22,
2021-07-17,23,
2021-07-18,0,
2021-07-18,1,
2021-07-18,2,
2021-07-18,3,
2021-07-18,4,
2021-07-18,5,
2021-07-18,6,
2021-07-18,7,
2021-07-18,8,
2021-07-18,9,
2021-07-18,10,
2021-07-18,11,
2021-07-18,12,
2021-07-18,13,
2021-07-18,14,
2021-07-18,15,
2021-07-18,16,
2021-07-18,17,
2021-07-18,18,
2021-07-18,19,
2021-07-18,20,
2021-07-18,21,
2021-07-18,22,
2021-07-18,23,
2021-07-19,0,
2021-07-19,1,
2021-07-19,2,
2021-07-19,3,
2021-07-19,4,
2021-07-19,5,0.75
2021-07-19,6,0.9375
2021-07-19,7,1.0625
2021-07-19,8,1.2083333333333333
2021-07-19,9,1.0625
2021-07-19,10,1.0625
2021-07-19,11,1.1041666666666667
2021-07-19,12,1.625
2021-07-19,13,2.7083333333333335
2021-07-19,14,3.3125
2021-07-19,15,4.635714285714286
2021-07-19,16,4.914285714285715
2021-07-19,17,5.0
2021-07-19,18,4.1875
2021-07-19,19,1.1136363636363635
2021-07-19,20,
2021-07-19,21,
2021-07-19,22,
2021-07-19,23,
2021-07-20,0,
2021-07-20,1,
2021-07-20,2,
2021-07-20,3,
2021-07-20,4,
2021-07-20,5,0.75
2021-07-20,6,0.8958333333333334
2021-07-20,7,1.4791666666666667
2021-07-20,8,1.875
2021-07-20,9,1.0625
2021-07-20,10,0.9791666666666666
2021-07-20,11,1.4583333333333333
2021-07-20,12,2.6875
2021-07-20,13,2.6
2021-07-20,14,4.75
2021-07-20,15,5.0
2021-07-20,16,5.0
2021-07-20,17,4.666666666666667
2021-07-20,18,1.2291666666666667
2021-07-20,19,0.9090909090909091
2021-07-20,20,
2021-07-20,21,
2021-07-20,22,
2021-07-20,23,
2021-07-21,0,
2021-07-21,1,
2021-07-21,2,
2021-07-21,3,
2021-07-21,4,
2021-07-21,5,0.75
2021-07-21,6,0.9791666666666666
2021-07-21,7,1.2083333333333333
2021-07-21,8,1.7708333333333333
2021-07-21,9,1.7916666666666667
2021-07-21,10,1.4375
2021-07-21,11,1.3642857142857143
2021-07-21,12,2.0833333333333335
2021-07-21,13,3.9166666666666665
2021-07-21,14,4.916666666666667
2021-07-21,15,5.0
2021-07-21,16,5.0
2021-07-21,17,4.895833333333333
2021-07-21,18,4.5625
2021-07-21,19,1.8409090909090908
2021-07-21,20,
2021-07-21,21,
2021-07-21,22,
2021-07-21,23,
2021-07-22,0,
2021-07-22,1,
2021-07-22,2,
2021-07-22,3,
2021-07-22,4,
2021-07-22,5,0.75
2021-07-22,6,0.9583333333333334
2021-07-22,7,1.5625
2021-07-22,8,1.6458333333333333
2021-07-22,9,1.0
2021-07-22,10,1.0
2021-07-22,11,1.3125
2021-07-22,12,2.492857142857143
2021-07-22,13,3.875
2021-07-22,14,4.75
2021-07-22,15,5.0
2021-07-22,16,5.0
2021-07-22,17,4.9375
2021-07-22,18,4.291666666666667
2021-07-22,19,2.1363636363636362
2021-07-22,20,
2021-07-22,21,
2021-07-22,22,
2021-07-22,23,
2021-07-23,0,
2021-07-23,1,
2021-07-23,2,
2021-07-23,3,
2021-07-23,4,
2021-07-23,5,0.75
2021-07-23,6,0.9166666666666666
2021-07-23,7,1.2291666666666667
2021-07-23,8,1.3958333333333333
2021-07-23,9,1.0625
2021-07-23,10,1.4166666666666667
2021-07-23,11,2.0625
2021-07-23,12,3.3958333333333335
2021-07-23,13,4.3125
2021-07-23,14,5.0
2021-07-23,15,5.0
2021-07-23,16,5.0
2021-07-23,17,5.0
2021-07-23,18,4.354166666666667
2021-07-23,19,1.7272727272727273
2021-07-23,20,
2021-07-23,21,
2021-07-23,22,
2021-07-23,23,
2021-07-24,0,
2021-07-24,1,
2021-07-24,2,
2021-07-24,3,
2021-07-24,4,
2021-07-24,5,
2021-07-24,6,
2021-07-24,7,
2021-07-24,8,
2021-07-24,9,
2021-07-24,10,
2021-07-24,11,
2021-07-24,12,
2021-07-24,13,
2021-07-24,14,
2021-07-24,15,
2021-07-24,16,
2021-07-24,17,
2021-07-24,18,
2021-07-24,19,
2021-07-24,20,
2021-07-24,21,
2021-07-24,22,
2021-07-24,23,
2021-07-25,0,
2021-07-25,1,
2021-07-25,2,
2021-07-25,3,
2021-07-25,4,
2021-07-25,5,
2021-07-25,6,
2021-07-25,7,
2021-07-25,8,
2021-07-25,9,
2021-07-25,10,
2021-07-25,11,
2021-07-25,12,
2021-07-25,13,
2021-07-25,14,
2021-07-25,15,
2021-07-25,16,
2021-07-25,17,
2021-07-25,18,
2021-07-25,19,
2021-07-25,20,
2021-07-25,21,
2021-07-25,22,
2021-07-25,23,
2021-07-26,0,
2021-07-26,1,
2021-07-26,2,
2021-07-26,3,
2021-07-26,4,
2021-07-26,5,0.75
2021-07-26,6,0.8958333333333334
2021-07-26,7,1.0416666666666667
2021-07-26,8,1.0
2021-07-26,9,0.875
2021-07-26,10,0.875
2021-07-26,11,1.4166666666666667
2021-07-26,12,1.9375
2021-07-26,13,2.3125
2021-07-26,14,4.395833333333333
2021-07-26,15,4.0625
2021-07-26,16,4.770833333333333
2021-07-26,17,4.875
2021-07-26,18,3.7083333333333335
2021-07-26,19,1.3636363636363635
2021-07-26,20,
2021-07-26,21,
2021-07-26,22,
2021-07-26,23,
2021-07-27,0,
2021-07-27,1,
2021-07-27,2,
2021-07-27,3,
2021-07-27,4,
2021-07-27,5,0.75
2021-07-27,6,0.9375
2021-07-27,7,1.5625
2021-07-27,8,1.707142857142857
2021-07-27,9,0.9375
2021-07-27,10,0.9791666666666666
2021-07-27,11,1.0416666666666667
2021-07-27,12,1.3541666666666667
2021-07-27,13,2.875
2021-07-27,14,4.354166666666667
2021-07-27,15,4.958333333333333
2021-07-27,16,4.916666666666667
2021-07-27,17,4.541666666666667
2021-07-27,18,3.0833333333333335
2021-07-27,19,1.3636363636363635
2021-07-27,20,
2021-07-27,21,
2021-07-27,22,
2021-07-27,23,
2021-07-28,0,
2021-07-28,1,
2021-07-28,2,
2021-07-28,3,
2021-07-28,4,
2021-07-28,5,0.75
2021-07-28,6,0.9791666666666666
2021-07-28,7,1.2083333333333333
2021-07-28,8,1.2708333333333333
2021-07-28,9,0.9791666666666666
2021-07-28,10,0.9785714285714285
2021-07-28,11,0.9921875
2021-07-28,12,1.7857142857142858
2021-07-28,13,3.2642857142857142
2021-07-28,14,4.4
2021-07-28,15,5.0
2021-07-28,16,5.0
2021-07-28,17,4.911764705882353
2021-07-28,18,4.704545454545454
2021-07-28,19,1.5625
2021-07-28,20,
2021-07-28,21,
2021-07-28,22,
2021-07-28,23,
2021-07-29,0,
2021-07-29,1,
2021-07-29,2,
2021-07-29,3,
2021-07-29,4,
2021-07-29,5,0.75
2021-07-29,6,1.0
2021-07-29,7,1.3642857142857143
2021-07-29,8,1.7083333333333333
2021-07-29,9,1.2083333333333333
2021-07-29,10,1.0
2021-07-29,11,1.4791666666666667
2021-07-29,12,1.9166666666666667
2021-07-29,13,3.4375
2021-07-29,14,4.916666666666667
2021-07-29,15,5.0
2021-07-29,16,5.0
2021-07-29,17,5.0
2021-07-29,18,3.8541666666666665
2021-07-29,19,2.1363636363636362
2021-07-29,20,
2021-07-29,21,
2021-07-29,22,
2021-07-29,23,
2021-07-30,0,
2021-07-30,1,
2021-07-30,2,
2021-07-30,3,
2021-07-30,4,
2021-07-30,5,0.75
2021-07-30,6,0.9375
2021-07-30,7,1.125
2021-07-30,8,1.4583333333333333
2021-07-30,9,1.1041666666666667
2021-07-30,10,1.4375
2021-07-30,11,2.375
2021-07-30,12,3.1818181818181817
2021-07-30,13,4.125
2021-07-30,14,4.729166666666667
2021-07-30,15,4.708333333333333
2021-07-30,16,3.9791666666666665
2021-07-30,17,5.0
2021-07-30,18,4.916666666666667
2021-07-30,19,4.0
2021-07-30,20,
2021-07-30,21,
2021-07-30,22,
2021-07-30,23,
2021-07-31,0,
2021-07-31,1,
2021-07-31,2,
2021-07-31,3,
2021-07-31,4,
2021-07-31,5,
2021-07-31,6,
2021-07-31,7,
2021-07-31,8,
2021-07-31,9,
2021-07-31,10,
2021-07-31,11,
2021-07-31,12,
2021-07-31,13,
2021-07-31,14,
2021-07-31,15,
2021-07-31,16,
2021-07-31,17,
2021-07-31,18,
2021-07-31,19,
2021-07-31,20,
2021-07-31,21,
2021-07-31,22,
2021-07-31,23,
2021-08-01,0,
2021-08-01,1,
2021-08-01,2,
2021-08-01,3,
2021-08-01,4,
2021-08-01,5,
2021-08-01,6,
2021-08-01,7,
2021-08-01,8,
2021-08-01,9,
2021-08-01,10,
2021-08-01,11,
2021-08-01,12,
2021-08-01,13,
2021-08-01,14,
2021-08-01,15,
2021-08-01,16,
2021-08-01,17,
2021-08-01,18,
2021-08-01,19,
2021-08-01,20,
2021-08-01,21,
2021-08-01,22,
2021-08-01,23,
2021-08-02,0,
2021-08-02,1,
2021-08-02,2,
2021-08-02,3,
2021-08-02,4,
2021-08-02,5,0.75
2021-08-02,6,0.875
2021-08-02,7,1.0208333333333333
2021-08-02,8,1.0833333333333333
2021-08-02,9,0.9166666666666666
2021-08-02,10,1.0
2021-08-02,11,1.0416666666666667
2021-08-02,12,1.6666666666666667
2021-08-02,13,2.5416666666666665
2021-08-02,14,4.0
2021-08-02,15,4.666666666666667
2021-08-02,16,4.708333333333333
2021-08-02,17,3.8541666666666665
2021-08-02,18,2.5
2021-08-02,19,1.0681818181818181
2021-08-02,20,
2021-08-02,21,
2021-08-02,22,
2021-08-02,23,
2021-08-03,0,
2021-08-03,1,
2021-08-03,2,
2021-08-03,3,
2021-08-03,4,
2021-08-03,5,0.75
2021-08-03,6,0.9583333333333334
2021-08-03,7,1.125
2021-08-03,8,1.1041666666666667
2021-08-03,9,0.9357142857142857
2021-08-03,10,1.0
2021-08-03,11,1.1458333333333333
2021-08-03,12,2.1214285714285714
2021-08-03,13,3.8541666666666665
2021-08-03,14,4.916666666666667
2021-08-03,15,4.916666666666667
2021-08-03,16,4.986486486486487
2021-08-03,17,5.0
2021-08-03,18,4.479166666666667
2021-08-03,19,2.227272727272727
2021-08-03,20,
2021-08-03,21,
2021-08-03,22,
2021-08-03,23,
2021-08-04,0,
2021-08-04,1,
2021-08-04,2,
2021-08-04,3,
2021-08-04,4,
2021-08-04,5,0.75
2021-08-04,6,0.9166666666666666
2021-08-04,7,1.4375
2021-08-04,8,1.2205882352941178
2021-08-04,9,1.0625
2021-08-04,10,0.9791666666666666
2021-08-04,11,1.2291666666666667
2021-08-04,12,2.1666666666666665
2021-08-04,13,3.2916666666666665
2021-08-04,14,4.583333333333333
2021-08-04,15,5.0
2021-08-04,16,4.2727272727272725
2021-08-04,17,4.979166666666667
2021-08-04,18,4.583333333333333
2021-08-04,19,1.5909090909090908
2021-08-04,20,
2021-08-04,21,
2021-08-04,22,
2021-08-04,23,
2021-08-05,0,
2021-08-05,1,
2021-08-05,2,
2021-08-05,3,
2021-08-05,4,
2021-08-05,5,0.75
2021-08-05,6,0.9919354838709677
2021-08-05,7,1.3409090909090908
2021-08-05,8,1.2291666666666667
2021-08-05,9,1.1875
2021-08-05,10,1.1041666666666667
2021-08-05,11,1.0416666666666667
2021-08-05,12,2.0625
2021-08-05,13,4.145833333333333
2021-08-05,14,5.0
2021-08-05,15,5.0
2021-08-05,16,5.0
2021-08-05,17,5.0
2021-08-05,18,4.75
2021-08-05,19,1.6136363636363635
2021-08-05,20,
2021-08-05,21,
2021-08-05,22,
2021-08-05,23,
2021-08-06,0,
2021-08-06,1,
2021-08-06,2,
2021-08-06,3,
2021-08-06,4,
2021-08-06,5,0.75
2021-08-06,6,0.9166666666666666
2021-08-06,7,1.1875
2021-08-06,8,1.0625
2021-08-06,9,1.0208333333333333
2021-08-06,10,1.3333333333333333
2021-08-06,11,1.8541666666666667
2021-08-06,12,3.25
2021-08-06,13,4.5625
2021-08-06,14,5.0
2021-08-06,15,5.0
2021-08-06,16,5.0
2021-08-06,17,5.0
2021-08-06,18,5.0
2021-08-06,19,4.386363636363637
2021-08-06,20,
2021-08-06,21,
2021-08-06,22,
2021-08-06,23,
2021-08-07,0,
2021-08-07,1,
2021-08-07,2,
2021-08-07,3,
2021-08-07,4,
2021-08-07,5,
2021-08-07,6,
2021-08-07,7,
2021-08-07,8,
2021-08-07,9,
2021-08-07,10,
2021-08-07,11,
2021-08-07,12,
2021-08-07,13,
2021-08-07,14,
2021-08-07,15,
2021-08-07,16,
2021-08-07,17,
2021-08-07,18,
2021-08-07,19,
2021-08-07,20,
2021-08-07,21,
2021-08-07,22,
2021-08-07,23,
2021-08-08,0,
2021-08-08,1,
2021-08-08,2,
2021-08-08,3,
2021-08-08,4,
2021-08-08,5,
2021-08-08,6,
2021-08-08,7,
2021-08-08,8,
2021-08-08,9,
2021-08-08,10,
2021-08-08,11,
2021-08-08,12,
2021-08-08,13,
2021-08-08,14,
2021-08-08,15,
2021-08-08,16,
2021-08-08,17,
2021-08-08,18,
2021-08-08,19,
2021-08-08,20,
2021-08-08,21,
2021-08-08,22,
2021-08-08,23,
2021-08-09,0,
2021-08-09,1,
2021-08-09,2,
2021-08-09,3,
2021-08-09,4,
2021-08-09,5,0.75
2021-08-09,6,0.9375
2021-08-09,7,1.1666666666666667
2021-08-09,8,1.0
2021-08-09,9,0.8541666666666666
2021-08-09,10,0.9166666666666666
2021-08-09,11,0.9166666666666666
2021-08-09,12,1.2708333333333333
2021-08-09,13,3.1875
2021-08-09,14,4.166666666666667
2021-08-09,15,4.666666666666667
2021-08-09,16,4.833333333333333
2021-08-09,17,4.1875
2021-08-09,18,1.9375
2021-08-09,19,1.0681818181818181
2021-08-09,20,
2021-08-09,21,
2021-08-09,22,
2021-08-09,23,
2021-08-10,0,
2021-08-10,1,
2021-08-10,2,
2021-08-10,3,
2021-08-10,4,
2021-08-10,5,0.75
2021-08-10,6,0.9583333333333334
2021-08-10,7,1.5625
2021-08-10,8,1.375
2021-08-10,9,0.8958333333333334
2021-08-10,10,0.9791666666666666
2021-08-10,11,1.3333333333333333
2021-08-10,12,1.9375
2021-08-10,13,3.5142857142857142
2021-08-10,14,4.770833333333333
2021-08-10,15,5.0
2021-08-10,16,5.0
2021-08-10,17,4.958333333333333
2021-08-10,18,4.041666666666667
2021-08-10,19,1.25
2021-08-10,20,
2021-08-10,21,
2021-08-10,22,
2021-08-10,23,
2021-08-11,0,
2021-08-11,1,
2021-08-11,2,
2021-08-11,3,
2021-08-11,4,
2021-08-11,5,0.75
2021-08-11,6,0.9545454545454546
2021-08-11,7,1.5625
2021-08-11,8,1.25
2021-08-11,9,0.9375
2021-08-11,10,1.4583333333333333
2021-08-11,11,1.125
2021-08-11,12,2.1875
2021-08-11,13,3.4375
2021-08-11,14,4.708333333333333
2021-08-11,15,5.0
2021-08-11,16,5.0
2021-08-11,17,4.9375
2021-08-11,18,4.333333333333333
2021-08-11,19,1.7272727272727273
2021-08-11,20,
2021-08-11,21,
2021-08-11,22,
2021-08-11,23,
2021-08-12,0,
2021-08-12,1,
2021-08-12,2,
2021-08-12,3,
2021-08-12,4,
2021-08-12,5,0.75
2021-08-12,6,0.9166666666666666
2021-08-12,7,1.5227272727272727
2021-08-12,8,1.2708333333333333
2021-08-12,9,1.1875
2021-08-12,10,1.2083333333333333
2021-08-12,11,1.5833333333333333
2021-08-12,12,2.5
2021-08-12,13,3.1458333333333335
2021-08-12,14,4.541666666666667
2021-08-12,15,5.0
2021-08-12,16,5.0
2021-08-12,17,4.9375
2021-08-12,18,4.583333333333333
2021-08-12,19,1.9090909090909092
2021-08-12,20,
2021-08-12,21,
2021-08-12,22,
2021-08-12,23,
2021-08-13,0,
2021-08-13,1,
2021-08-13,2,
2021-08-13,3,
2021-08-13,4,
2021-08-13,5,0.75
2021-08-13,6,0.9791666666666666
2021-08-13,7,1.3333333333333333
2021-08-13,8,2.05
2021-08-13,9,1.2708333333333333
2021-08-13,10,1.7708333333333333
2021-08-13,11,2.25
2021-08-13,12,4.068181818181818
2021-08-13,13,5.0
2021-08-13,14,5.0
2021-08-13,15,5.0
2021-08-13,16,5.0
2021-08-13,17,5.0
2021-08-13,18,5.0
2021-08-13,19,4.0
2021-08-13,20,
2021-08-13,21,
2021-08-13,22,
2021-08-13,23,
2021-08-14,0,
2021-08-14,1,
2021-08-14,2,
2021-08-14,3,
2021-08-14,4,
2021-08-14,5,
2021-08-14,6,
2021-08-14,7,
2021-08-14,8,
2021-08-14,9,
2021-08-14,10,
2021-08-14,11,
2021-08-14,12,
2021-08-14,13,
2021-08-14,14,
2021-08-14,15,
2021-08-14,16,
2021-08-14,17,
2021-08-14,18,
2021-08-14,19,
2021-08-14,20,
2021-08-14,21,
2021-08-14,22,
2021-08-14,23,
2021-08-15,0,
2021-08-15,1,
2021-08-15,2,
2021-08-15,3,
2021-08-15,4,
2021-08-15,5,
2021-08-15,6,
2021-08-15,7,
2021-08-15,8,
2021-08-15,9,
2021-08-15,10,
2021-08-15,11,
2021-08-15,12,
2021-08-15,13,
2021-08-15,14,
2021-08-15,15,
2021-08-15,16,
2021-08-15,17,
2021-08-15,18,
2021-08-15,19,
2021-08-15,20,
2021-08-15,21,
2021-08-15,22,
2021-08-15,23,
2021-08-16,0,
2021-08-16,1,
2021-08-16,2,
2021-08-16,3,
2021-08-16,4,
2021-08-16,5,0.75
2021-08-16,6,0.875
2021-08-16,7,1.3181818181818181
2021-08-16,8,1.1458333333333333
2021-08-16,9,1.0
2021-08-16,10,0.8333333333333334
2021-08-16,11,0.9166666666666666
2021-08-16,12,1.3181818181818181
2021-08-16,13,2.8333333333333335
2021-08-16,14,4.520833333333333
2021-08-16,15,5.0
2021-08-16,16,4.9375
2021-08-16,17,4.5
2021-08-16,18,2.75
2021-08-16,19,1.0227272727272727
2021-08-16,20,
2021-08-16,21,
2021-08-16,22,
2021-08-16,23,
2021-08-17,0,
2021-08-17,1,
2021-08-17,2,
2021-08-17,3,
2021-08-17,4,
2021-08-17,5,0.75
2021-08-17,6,1.0
2021-08-17,7,1.6214285714285714
2021-08-17,8,1.3333333333333333
2021-08-17,9,1.0208333333333333
2021-08-17,10,1.0208333333333333
2021-08-17,11,1.1458333333333333
2021-08-17,12,1.2708333333333333
2021-08-17,13,2.6666666666666665
2021-08-17,14,4.666666666666667
2021-08-17,15,4.916666666666667
2021-08-17,16,5.0
2021-08-17,17,4.916666666666667
2021-08-17,18,4.416666666666667
2021-08-17,19,1.4318181818181819
2021-08-17,20,
2021-08-17,21,
2021-08-17,22,
2021-08-17,23,
2021-08-18,0,
2021-08-18,1,
2021-08-18,2,
2021-08-18,3,
2021-08-18,4,
2021-08-18,5,0.75
2021-08-18,6,0.875
2021-08-18,7,1.2916666666666667
2021-08-18,8,1.5208333333333333
2021-08-18,9,1.125
2021-08-18,10,0.9583333333333334
2021-08-18,11,1.0625
2021-08-18,12,2.3863636363636362
2021-08-18,13,2.9583333333333335
2021-08-18,14,4.979166666666667
2021-08-18,15,5.0
2021-08-18,16,5.0
2021-08-18,17,5.0
2021-08-18,18,4.645833333333333
2021-08-18,19,1.8863636363636365
2021-08-18,20,
2021-08-18,21,
2021-08-18,22,
2021-08-18,23,
2021-08-19,0,
2021-08-19,1,
2021-08-19,2,
2021-08-19,3,
2021-08-19,4,
2021-08-19,5,0.75
2021-08-19,6,0.9166666666666666
2021-08-19,7,1.7291666666666667
2021-08-19,8,1.7916666666666667
2021-08-19,9,0.8958333333333334
2021-08-19,10,1.0416666666666667
2021-08-19,11,1.2083333333333333
2021-08-19,12,1.25
2021-08-19,13,2.8541666666666665
2021-08-19,14,6.25
2021-08-19,15,7.0
2021-08-19,16,7.0
2021-08-19,17,7.0
2021-08-19,18,5.895833333333333
2021-08-19,19,2.0454545454545454
2021-08-19,20,
2021-08-19,21,
2021-08-19,22,
2021-08-19,23,
2021-08-20,0,
2021-08-20,1,
2021-08-20,2,
2021-08-20,3,
2021-08-20,4,
2021-08-20,5,0.75
2021-08-20,6,0.9166666666666666
2021-08-20,7,1.5208333333333333
2021-08-20,8,1.3541666666666667
2021-08-20,9,1.0208333333333333
2021-08-20,10,1.1875
2021-08-20,11,1.5416666666666667
2021-08-20,12,3.0681818181818183
2021-08-20,13,4.604166666666667
2021-08-20,14,7.0
2021-08-20,15,7.0
2021-08-20,16,7.0
2021-08-20,17,7.0
2021-08-20,18,7.0
2021-08-20,19,4.318181818181818
2021-08-20,20,
2021-08-20,21,
2021-08-20,22,
2021-08-20,23,
2021-08-21,0,
2021-08-21,1,
2021-08-21,2,
2021-08-21,3,
2021-08-21,4,
2021-08-21,5,
2021-08-21,6,
2021-08-21,7,
2021-08-21,8,
2021-08-21,9,
2021-08-21,10,
2021-08-21,11,
2021-08-21,12,
2021-08-21,13,
2021-08-21,14,
2021-08-21,15,
2021-08-21,16,
2021-08-21,17,
2021-08-21,18,
2021-08-21,19,
2021-08-21,20,
2021-08-21,21,
2021-08-21,22,
2021-08-21,23,
2021-08-22,0,
2021-08-22,1,
2021-08-22,2,
2021-08-22,3,
2021-08-22,4,
2021-08-22,5,
2021-08-22,6,
2021-08-22,7,
2021-08-22,8,
2021-08-22,9,
